date,home_team,away_team,home_xg,away_xg
2016-11-20,Bologna,Palermo,0.604632,1.36701
2016-11-20,Atalanta,Roma,1.6764,1.54094
2016-11-20,Lazio,Genoa,1.79807,0.644182
2016-11-20,Crotone,Torino,1.36886,1.0138
2016-11-20,Empoli,Fiorentina,0.773104,3.89131
2016-11-20,Sampdoria,Sassuolo,2.54447,1.14682
2016-11-26,Torino,Chievo,1.0585,0.902262
2016-11-26,Empoli,AC Milan,1.52699,0.781264
2016-11-27,Palermo,Lazio,0.704882,1.51663
2016-11-27,Cagliari,Udinese,2.05523,0.920373
2016-11-27,Crotone,Sampdoria,0.573257,1.42112
2016-11-27,Genoa,Juventus,3.14346,1.35797
2016-11-27,Bologna,Atalanta,0.272072,1.31773
2016-11-27,Roma,Pescara,3.03686,1.20343
2016-11-28,Napoli,Sassuolo,1.23939,0.520212
2016-11-29,Inter,Fiorentina,3.58331,0.819314
2016-12-02,Napoli,Inter,1.76933,1.12104
2016-12-03,Juventus,Atalanta,1.01442,0.345085
2016-12-04,AC Milan,Crotone,1.58497,0.765682
2016-12-04,Lazio,Roma,0.575784,0.995438
2016-12-04,Pescara,Cagliari,1.43265,0.350794
2016-12-04,Sampdoria,Torino,0.945158,0.733393
2016-12-04,Sassuolo,Empoli,2.75094,1.20881
2016-12-04,Fiorentina,Palermo,1.89636,0.395672
2016-12-05,Chievo,Genoa,1.0191,0.493735
2016-12-06,Udinese,Bologna,1.30253,0.595072
2016-12-10,Crotone,Pescara,1.27078,1.0284
2016-12-10,Sampdoria,Lazio,0.524617,2.12265
2016-12-11,Inter,Genoa,0.848838,1.01464
2016-12-11,Bologna,Empoli,1.3582,0.0997513
2016-12-11,Atalanta,Udinese,2.6581,1.03664
2016-12-11,Torino,Juventus,0.407733,2.43229
2016-12-11,Palermo,Chievo,0.695367,1.10723
2016-12-11,Cagliari,Napoli,0.215274,3.82193
2016-12-12,Fiorentina,Sassuolo,1.70698,1.21595
2016-12-13,Roma,AC Milan,0.554171,1.05015
2016-12-15,Genoa,Fiorentina,1.08245,0.505706
2016-12-17,Empoli,Cagliari,0.784596,1.43479
2016-12-17,AC Milan,Atalanta,0.494299,0.603853
2016-12-17,Juventus,Roma,0.831542,0.514906
2016-12-18,Lazio,Fiorentina,1.83592,1.55704
2016-12-18,Chievo,Sampdoria,2.6292,0.800999
2016-12-18,Pescara,Bologna,0.26406,3.14833
2016-12-18,Genoa,Palermo,1.49844,1.84868
2016-12-18,Sassuolo,Inter,0.574257,2.31308
2016-12-18,Napoli,Torino,3.96164,2.44594
2016-12-18,Udinese,Crotone,2.19719,1.00404
2016-12-20,Atalanta,Empoli,3.38037,0.108162
2016-12-21,Inter,Lazio,1.03142,0.557926
2016-12-22,Fiorentina,Napoli,0.853715,2.00595
2016-12-22,Cagliari,Sassuolo,2.18282,1.42871
2016-12-22,Palermo,Pescara,0.477089,1.17216
2016-12-22,Sampdoria,Udinese,0.822645,0.492442
2016-12-22,Roma,Chievo,3.16305,0.786071
2016-12-22,Torino,Genoa,1.40359,0.813374
2017-01-07,Empoli,Palermo,0.901728,0.516544
2017-01-07,Napoli,Sampdoria,2.69988,0.884655
2017-01-08,Chievo,Atalanta,0.758192,4.06123
2017-01-08,Juventus,Bologna,2.03122,0.232929
2017-01-08,AC Milan,Cagliari,1.57357,0.377279
2017-01-08,Genoa,Roma,0.438633,1.21044
2017-01-08,Sassuolo,Torino,0.61014,2.06808
2017-01-08,Udinese,Inter,1.33028,1.26519
2017-01-08,Lazio,Crotone,2.08654,0.484413
2017-01-14,Crotone,Bologna,0.977165,1.04914
2017-01-14,Inter,Chievo,2.95782,0.339844
2017-01-15,Fiorentina,Juventus,0.762227,1.78834
2017-01-15,Cagliari,Genoa,2.73584,1.11726
2017-01-15,Sampdoria,Empoli,1.14331,1.32527
2017-01-15,Sassuolo,Palermo,1.48319,1.32792
2017-01-15,Napoli,Pescara,3.42773,1.25032
2017-01-15,Udinese,Roma,1.25353,2.38721
2017-01-15,Lazio,Atalanta,2.00872,0.372432
2017-01-16,Torino,AC Milan,2.67642,3.38884
2017-01-21,AC Milan,Napoli,0.97198,1.55269
2017-01-21,Chievo,Fiorentina,1.53772,1.30541
2017-01-22,Palermo,Inter,0.292892,1.83761
2017-01-22,Juventus,Lazio,1.77194,0.21704
2017-01-22,Genoa,Crotone,2.48976,1.55254
2017-01-22,Pescara,Sassuolo,2.0633,1.21807
2017-01-22,Bologna,Torino,1.1389,0.601187
2017-01-22,Empoli,Udinese,0.315683,0.938473
2017-01-22,Atalanta,Sampdoria,1.73684,1.08644
2017-01-22,Roma,Cagliari,2.10778,0.368905
2017-01-28,Lazio,Chievo,2.08504,0.641181
2017-01-28,Inter,Pescara,3.12652,0.53762
2017-01-29,Udinese,AC Milan,1.88842,1.10805
2017-01-29,Napoli,Palermo,1.809,0.143541
2017-01-29,Fiorentina,Genoa,2.10754,2.76031
2017-01-29,Sassuolo,Juventus,0.62385,1.53659
2017-01-29,Torino,Atalanta,0.740633,1.02846
2017-01-29,Sampdoria,Roma,1.80231,1.32212
2017-01-29,Cagliari,Bologna,0.931307,1.04376
2017-01-29,Crotone,Empoli,2.47879,0.208541
2017-02-01,Pescara,Fiorentina,0.430614,0.726305
2017-02-04,Bologna,Napoli,1.86641,2.23611
2017-02-05,AC Milan,Sampdoria,1.84656,1.23634
2017-02-05,Genoa,Sassuolo,0.771433,0.916538
2017-02-05,Empoli,Torino,1.95329,1.93049
2017-02-05,Chievo,Udinese,0.20522,0.823909
2017-02-05,Atalanta,Cagliari,1.75604,0.144194
2017-02-05,Pescara,Lazio,1.82767,3.84448
2017-02-05,Palermo,Crotone,0.765782,0.384211
2017-02-05,Juventus,Inter,1.07568,0.75887
2017-02-07,Roma,Fiorentina,3.58277,0.626366
2017-02-08,Crotone,Juventus,0.124749,1.84465
2017-02-08,Bologna,AC Milan,1.58618,1.75201
2017-02-10,Napoli,Genoa,1.88294,0.115042
2017-02-11,Fiorentina,Udinese,1.6489,0.72842
2017-02-12,Crotone,Roma,0.45353,2.34892
2017-02-12,Torino,Pescara,2.48777,0.862941
2017-02-12,Sassuolo,Chievo,2.00872,2.83627
2017-02-12,Inter,Empoli,3.08595,0.435897
2017-02-12,Palermo,Atalanta,0.744515,2.60419
2017-02-12,Sampdoria,Bologna,2.65182,1.05142
2017-02-12,Cagliari,Juventus,0.445215,1.68248
2017-02-13,Lazio,AC Milan,2.48954,0.301882
2017-02-17,Juventus,Palermo,1.65089,0.557015
2017-02-18,Atalanta,Crotone,1.87331,0.178478
2017-02-18,Empoli,Lazio,0.271107,1.63167
2017-02-19,Roma,Torino,1.14579,0.829091
2017-02-19,Sampdoria,Cagliari,1.13647,0.851479
2017-02-19,AC Milan,Fiorentina,0.618731,1.52955
2017-02-19,Chievo,Napoli,0.957971,1.27403
2017-02-19,Bologna,Inter,0.773628,2.14631
2017-02-19,Pescara,Genoa,2.00611,1.02749
2017-02-19,Udinese,Sassuolo,1.62501,2.0648
2017-02-25,Napoli,Atalanta,1.15396,0.997
2017-02-25,Juventus,Empoli,2.36639,0.206008
2017-02-26,Palermo,Sampdoria,2.10665,1.24
2017-02-26,Genoa,Bologna,2.77469,0.902763
2017-02-26,Crotone,Cagliari,1.07246,0.814299
2017-02-26,Sassuolo,AC Milan,1.24336,2.24079
2017-02-26,Chievo,Pescara,2.25385,0.745747
2017-02-26,Lazio,Udinese,1.02606,0.613891
2017-02-26,Inter,Roma,1.34431,1.53335
2017-02-27,Fiorentina,Torino,2.01903,2.09324
2017-03-04,AC Milan,Chievo,4.56809,1.54732
2017-03-04,Sampdoria,Pescara,2.58116,1.26255
2017-03-04,Roma,Napoli,1.25976,1.73768
2017-03-05,Atalanta,Fiorentina,1.12297,0.702152
2017-03-05,Empoli,Genoa,0.396952,0.620617
2017-03-05,Cagliari,Inter,0.953042,2.29417
2017-03-05,Udinese,Juventus,0.475617,0.819542
2017-03-05,Torino,Palermo,3.04626,0.290489
2017-03-05,Crotone,Sassuolo,1.25058,0.848716
2017-03-05,Bologna,Lazio,0.374856,2.01601
2017-03-10,Juventus,AC Milan,3.44756,0.78714
2017-03-11,Genoa,Sampdoria,0.642388,0.731228
2017-03-12,Chievo,Empoli,2.37494,0.526966
2017-03-12,Pescara,Udinese,0.517813,1.50196
2017-03-12,Palermo,Roma,0.70853,2.40025
2017-03-12,Fiorentina,Cagliari,2.15582,1.87448
2017-03-12,Inter,Atalanta,2.83767,0.82197
2017-03-12,Napoli,Crotone,3.48367,0.247221
2017-03-12,Sassuolo,Bologna,0.64108,1.36613
2017-03-13,Lazio,Torino,2.17289,0.438121
2017-03-18,Torino,Inter,1.12122,1.75154
2017-03-18,AC Milan,Genoa,1.89233,0.300434
2017-03-19,Empoli,Napoli,1.3559,2.03736
2017-03-19,Bologna,Chievo,2.80483,1.18396
2017-03-19,Crotone,Fiorentina,0.747159,2.82105
2017-03-19,Sampdoria,Juventus,0.455904,1.97551
2017-03-19,Cagliari,Lazio,0.138994,0.885969
2017-03-19,Atalanta,Pescara,2.49319,0.304392
2017-03-19,Udinese,Palermo,2.53655,0.479825
2017-03-19,Roma,Sassuolo,2.39435,0.843526
2017-04-01,Roma,Empoli,1.32527,0.50901
2017-04-01,Sassuolo,Lazio,1.31718,1.01814
2017-04-02,Torino,Udinese,2.3384,2.18195
2017-04-02,Genoa,Atalanta,0.230489,3.93791
2017-04-02,Fiorentina,Bologna,0.783659,0.260932
2017-04-02,Palermo,Cagliari,1.4752,1.59255
2017-04-02,Chievo,Crotone,1.02274,0.815658
2017-04-02,Pescara,AC Milan,0.909616,2.43524
2017-04-02,Napoli,Juventus,1.3581,0.468268
2017-04-03,Inter,Sampdoria,1.85477,2.38881
2017-04-08,Empoli,Pescara,0.957,1.9265
2017-04-08,Atalanta,Sassuolo,2.00136,1.08328
2017-04-08,Juventus,Chievo,2.07439,0.448028
2017-04-09,Cagliari,Torino,1.53023,1.81261
2017-04-09,Bologna,Roma,0.693578,1.17911
2017-04-09,Lazio,Napoli,1.13869,2.11338
2017-04-09,Crotone,Inter,2.01501,1.90585
2017-04-09,Udinese,Genoa,0.500072,0.855251
2017-04-09,Sampdoria,Fiorentina,0.816402,1.50834
2017-04-09,AC Milan,Palermo,3.2201,0.211395
2017-04-15,Inter,AC Milan,1.51555,1.64887
2017-04-15,Roma,Atalanta,1.45462,0.303399
2017-04-15,Palermo,Bologna,1.2648,0.59328
2017-04-15,Cagliari,Chievo,2.8508,1.39516
2017-04-15,Torino,Crotone,2.66452,0.471117
2017-04-15,Fiorentina,Empoli,1.18615,2.07354
2017-04-15,Pescara,Juventus,0.17753,2.39296
2017-04-15,Genoa,Lazio,1.59986,2.40716
2017-04-15,Sassuolo,Sampdoria,0.9903,0.829293
2017-04-15,Napoli,Udinese,1.50729,0.417001
2017-04-22,Fiorentina,Inter,2.33379,1.58463
2017-04-22,Atalanta,Bologna,1.58238,1.19908
2017-04-23,Sassuolo,Napoli,0.996939,2.68765
2017-04-23,Udinese,Cagliari,2.59075,1.08784
2017-04-23,Sampdoria,Crotone,1.65401,1.47185
2017-04-23,AC Milan,Empoli,2.44994,1.84101
2017-04-23,Lazio,Palermo,3.19271,0.602485
2017-04-23,Chievo,Torino,0.974683,1.22691
2017-04-23,Juventus,Genoa,1.49756,0.449554
2017-04-24,Pescara,Roma,2.35513,2.85441
2017-04-28,Atalanta,Juventus,2.20698,1.38915
2017-04-29,Torino,Sampdoria,1.91369,0.496861
2017-04-30,Empoli,Sassuolo,2.32036,1.89742
2017-04-30,Bologna,Udinese,1.46503,0.584582
2017-04-30,Inter,Napoli,0.380576,1.58536
2017-04-30,Cagliari,Pescara,1.39112,1.12404
2017-04-30,Genoa,Chievo,1.48861,0.391693
2017-04-30,Palermo,Fiorentina,0.569668,1.0708
2017-04-30,Crotone,AC Milan,0.522385,2.17357
2017-04-30,Roma,Lazio,1.61422,1.87267
2017-05-06,Napoli,Cagliari,2.69734,0.587871
2017-05-06,Juventus,Torino,3.08964,0.340017
2017-05-07,Udinese,Atalanta,1.03938,0.823184
2017-05-07,Empoli,Bologna,2.15034,0.128693
2017-05-07,Pescara,Crotone,0.723682,0.468848
2017-05-07,Sassuolo,Fiorentina,2.09332,2.06362
2017-05-07,Genoa,Inter,1.25833,1.33836
2017-05-07,Chievo,Palermo,0.874929,1.26666
2017-05-07,Lazio,Sampdoria,4.24325,1.71959
2017-05-07,AC Milan,Roma,0.950471,3.28109
2017-05-13,Atalanta,AC Milan,1.66609,0.957626
2017-05-13,Fiorentina,Lazio,1.47066,0.869153
2017-05-14,Inter,Sassuolo,1.17353,2.16401
2017-05-14,Sampdoria,Chievo,1.12832,0.218127
2017-05-14,Cagliari,Empoli,2.54479,1.76599
2017-05-14,Palermo,Genoa,0.831425,1.69579
2017-05-14,Torino,Napoli,0.375792,2.32753
2017-05-14,Bologna,Pescara,1.61797,0.959527
2017-05-14,Crotone,Udinese,0.905799,1.30692
2017-05-14,Roma,Juventus,1.67476,1.13058
2017-05-20,Chievo,Roma,1.84761,2.03489
2017-05-20,Napoli,Fiorentina,4.33743,0.640954
2017-05-21,Genoa,Torino,2.03205,0.261487
2017-05-21,Lazio,Inter,1.14821,1.58862
2017-05-21,Juventus,Crotone,1.53587,0.261461
2017-05-21,Udinese,Sampdoria,0.801765,0.950522
2017-05-21,AC Milan,Bologna,2.81515,0.271153
2017-05-21,Empoli,Atalanta,0.782484,1.28253
2017-05-21,Sassuolo,Cagliari,1.95344,0.506734
2017-05-22,Pescara,Palermo,1.76092,0.662548
2017-05-27,Atalanta,Chievo,1.44277,0.726317
2017-05-27,Bologna,Juventus,0.367473,2.48111
2017-05-28,Inter,Udinese,3.44437,2.68963
2017-05-28,Cagliari,AC Milan,2.33678,2.4428
2017-05-28,Roma,Genoa,3.76779,1.55082
2017-05-28,Sampdoria,Napoli,1.19571,1.84052
2017-05-28,Palermo,Empoli,1.21155,1.89886
2017-05-28,Crotone,Lazio,0.993998,1.09216
2017-05-28,Fiorentina,Pescara,2.34729,1.61468
2017-05-28,Torino,Sassuolo,2.54324,3.45582
2017-08-19,Verona,Napoli,1.39528,2.62234
2017-08-19,Juventus,Cagliari,1.27155,1.39829
2017-08-20,Atalanta,Roma,1.48324,0.362356
2017-08-20,Bologna,Torino,0.568427,0.314472
2017-08-20,Inter,Fiorentina,2.71454,0.411971
2017-08-20,Lazio,SPAL 2013,0.757926,0.625722
2017-08-20,Sampdoria,Benevento,2.84573,1.05409
2017-08-20,Sassuolo,Genoa,0.448836,0.973373
2017-08-20,Udinese,Chievo,0.725552,0.422866
2017-08-20,Crotone,AC Milan,0.302867,2.0921
2017-08-26,Genoa,Juventus,1.21323,2.13228
2017-08-26,Benevento,Bologna,0.798588,1.79492
2017-08-26,Roma,Inter,1.34009,2.45224
2017-08-27,Chievo,Lazio,0.772094,1.36642
2017-08-27,Crotone,Verona,0.74833,0.227079
2017-08-27,Fiorentina,Sampdoria,1.86088,2.14547
2017-08-27,AC Milan,Cagliari,1.42114,0.559323
2017-08-27,SPAL 2013,Udinese,1.63964,1.11091
2017-08-27,Torino,Sassuolo,1.24379,0.823815
2017-08-27,Napoli,Atalanta,1.1536,0.633447
2017-09-09,Juventus,Chievo,1.25158,0.910665
2017-09-10,Inter,SPAL 2013,2.08048,0.375089
2017-09-10,Atalanta,Sassuolo,0.614603,1.28796
2017-09-10,Cagliari,Crotone,1.22886,0.316314
2017-09-10,Verona,Fiorentina,0.953786,2.89134
2017-09-10,Udinese,Genoa,1.48614,0.52818
2017-09-10,Lazio,AC Milan,2.35955,1.20558
2017-09-10,Benevento,Torino,1.20053,0.999531
2017-09-10,Bologna,Napoli,0.242533,1.64648
2017-09-16,Roma,Verona,3.67224,0.197492
2017-09-16,Fiorentina,Bologna,0.580446,0.305501
2017-09-16,Crotone,Inter,1.01223,0.736631
2017-09-17,Sassuolo,Juventus,1.87483,1.07552
2017-09-17,AC Milan,Udinese,2.77644,0.221787
2017-09-17,Napoli,Benevento,5.46073,0.211585
2017-09-17,SPAL 2013,Cagliari,0.551736,1.09462
2017-09-17,Torino,Sampdoria,1.32766,0.910733
2017-09-17,Chievo,Atalanta,1.23045,1.61081
2017-09-17,Genoa,Lazio,0.548626,3.11315
2017-09-19,Bologna,Inter,0.890588,1.06724
2017-09-20,Udinese,Torino,2.52674,1.48506
2017-09-20,AC Milan,SPAL 2013,2.13498,0.158147
2017-09-20,Lazio,Napoli,0.282218,2.65015
2017-09-20,Verona,Sampdoria,0.989514,1.58432
2017-09-20,Juventus,Fiorentina,1.01003,0.503787
2017-09-20,Cagliari,Sassuolo,2.25874,2.62921
2017-09-20,Atalanta,Crotone,2.78559,0.333622
2017-09-20,Benevento,Roma,0.717607,2.23834
2017-09-20,Genoa,Chievo,0.566572,1.29546
2017-09-23,Roma,Udinese,2.98551,1.28539
2017-09-23,SPAL 2013,Napoli,0.263465,1.90566
2017-09-23,Juventus,Torino,2.78732,0.205593
2017-09-24,Sampdoria,AC Milan,1.73266,0.270138
2017-09-24,Cagliari,Chievo,1.01627,1.41724
2017-09-24,Crotone,Benevento,1.48495,1.97551
2017-09-24,Verona,Lazio,0.349857,2.15974
2017-09-24,Inter,Genoa,0.614281,0.829654
2017-09-24,Sassuolo,Bologna,0.359334,1.81659
2017-09-24,Fiorentina,Atalanta,0.346227,2.53446
2017-09-30,Genoa,Bologna,1.5093,0.869953
2017-09-30,Udinese,Sampdoria,3.62989,0.521379
2017-10-01,Napoli,Cagliari,2.97407,0.10693
2017-10-01,Benevento,Inter,1.28824,1.95792
2017-10-01,Chievo,Fiorentina,1.14303,1.44549
2017-10-01,Lazio,Sassuolo,4.08123,1.72059
2017-10-01,SPAL 2013,Crotone,2.51356,0.539744
2017-10-01,Torino,Verona,1.5648,3.21572
2017-10-01,AC Milan,Roma,0.781639,1.18948
2017-10-01,Atalanta,Juventus,1.35989,3.15377
2017-10-14,Juventus,Lazio,2.32779,1.68134
2017-10-14,Roma,Napoli,0.331133,1.49475
2017-10-15,Sassuolo,Chievo,1.69541,0.511616
2017-10-15,Inter,AC Milan,2.24514,0.839877
2017-10-15,Crotone,Torino,0.389049,2.00671
2017-10-15,Sampdoria,Atalanta,1.52162,3.12444
2017-10-15,Bologna,SPAL 2013,1.93187,0.382431
2017-10-15,Cagliari,Genoa,1.2394,1.97903
2017-10-15,Fiorentina,Udinese,2.78325,0.333391
2017-10-16,Verona,Benevento,1.23201,0.262024
2017-10-21,Sampdoria,Crotone,2.28786,0.589592
2017-10-21,Napoli,Inter,1.20848,0.436205
2017-10-22,Lazio,Cagliari,2.06641,0.637448
2017-10-22,Chievo,Verona,2.90477,1.33058
2017-10-22,Udinese,Juventus,1.28225,1.58883
2017-10-22,Torino,Roma,0.490918,0.864033
2017-10-22,AC Milan,Genoa,0.724916,0.410308
2017-10-22,Benevento,Fiorentina,0.182665,2.49371
2017-10-22,Atalanta,Bologna,1.95199,0.242781
2017-10-22,SPAL 2013,Sassuolo,0.481741,2.52212
2017-10-24,Inter,Sampdoria,3.08506,1.06402
2017-10-25,Juventus,SPAL 2013,1.25151,0.910025
2017-10-25,Sassuolo,Udinese,0.574034,0.909645
2017-10-25,Roma,Crotone,2.40967,0.435674
2017-10-25,Genoa,Napoli,1.28272,1.19271
2017-10-25,Atalanta,Verona,2.21406,1.41371
2017-10-25,Chievo,AC Milan,0.735034,1.43727
2017-10-25,Cagliari,Benevento,1.89299,1.30579
2017-10-25,Bologna,Lazio,0.887713,2.73733
2017-10-25,Fiorentina,Torino,1.33893,0.875229
2017-10-28,AC Milan,Juventus,1.18528,0.463087
2017-10-28,Roma,Bologna,0.889903,0.568815
2017-10-29,Udinese,Atalanta,1.36229,1.36478
2017-10-29,Torino,Cagliari,2.64656,0.685883
2017-10-29,SPAL 2013,Genoa,0.334111,1.32901
2017-10-29,Sampdoria,Chievo,1.98109,2.02467
2017-10-29,Napoli,Sassuolo,2.97741,0.343592
2017-10-29,Crotone,Fiorentina,0.985009,0.764825
2017-10-29,Benevento,Lazio,0.603107,2.92387
2017-10-30,Verona,Inter,1.01025,1.11384
2017-11-04,Bologna,Crotone,0.953537,2.02039
2017-11-04,Genoa,Sampdoria,1.03708,1.68517
2017-11-05,Inter,Torino,1.63539,1.12737
2017-11-05,Cagliari,Verona,2.37656,0.773273
2017-11-05,Chievo,Napoli,0.646501,0.707574
2017-11-05,Fiorentina,Roma,1.19222,2.30318
2017-11-05,Juventus,Benevento,3.09066,0.114939
2017-11-05,Atalanta,SPAL 2013,0.823876,0.898073
2017-11-05,Sassuolo,AC Milan,0.30335,1.21969
2017-11-18,Napoli,AC Milan,1.55302,0.308691
2017-11-18,Roma,Lazio,1.56699,1.18881
2017-11-19,Crotone,Genoa,0.28561,1.79504
2017-11-19,Benevento,Sassuolo,1.11066,2.70254
2017-11-19,Sampdoria,Juventus,1.83799,1.88477
2017-11-19,SPAL 2013,Fiorentina,1.06473,1.22467
2017-11-19,Torino,Chievo,2.85934,1.38363
2017-11-19,Udinese,Cagliari,0.677196,1.14946
2017-11-19,Inter,Atalanta,1.13454,0.357219
2017-11-20,Verona,Bologna,1.72292,1.25314
2017-11-25,Bologna,Sampdoria,1.2325,0.734063
2017-11-25,Chievo,SPAL 2013,1.69642,0.857429
2017-11-25,Sassuolo,Verona,1.15509,2.04042
2017-11-25,Cagliari,Inter,1.1677,1.21177
2017-11-26,Lazio,Fiorentina,1.74404,1.28061
2017-11-26,Juventus,Crotone,2.13806,0.140287
2017-11-26,Udinese,Napoli,0.324147,1.69953
2017-11-26,Genoa,Roma,1.1212,1.28891
2017-11-26,AC Milan,Torino,1.16035,1.00238
2017-11-27,Atalanta,Benevento,1.56055,0.501253
2017-12-01,Roma,SPAL 2013,4.70632,1.32164
2017-12-01,Napoli,Juventus,0.756615,0.995708
2017-12-02,Torino,Atalanta,0.854058,1.03851
2017-12-03,Benevento,AC Milan,1.20398,1.74779
2017-12-03,Bologna,Cagliari,1.20764,1.13076
2017-12-03,Fiorentina,Sassuolo,2.45812,0.42042
2017-12-03,Inter,Chievo,3.78874,0.459896
2017-12-03,Sampdoria,Lazio,1.19278,2.13576
2017-12-04,Crotone,Udinese,0.37493,1.95853
2017-12-04,Verona,Genoa,0.670401,1.07147
2017-12-09,Juventus,Inter,0.989111,0.282797
2017-12-09,Cagliari,Sampdoria,1.24898,1.65409
2017-12-10,Napoli,Fiorentina,0.985555,0.205609
2017-12-10,SPAL 2013,Verona,2.09068,2.31724
2017-12-10,Udinese,Benevento,0.455472,1.52222
2017-12-10,Sassuolo,Crotone,2.25122,0.707932
2017-12-10,AC Milan,Bologna,0.882433,1.19101
2017-12-10,Chievo,Roma,1.02062,2.50473
2017-12-11,Lazio,Torino,1.41644,1.06702
2017-12-12,Genoa,Atalanta,1.30143,1.37392
2017-12-16,Inter,Udinese,2.28911,2.92258
2017-12-16,Torino,Napoli,0.732491,2.31532
2017-12-16,Roma,Cagliari,2.50335,0.110423
2017-12-17,Sampdoria,Sassuolo,1.10661,1.71299
2017-12-17,Atalanta,Lazio,2.43027,1.05616
2017-12-17,Benevento,SPAL 2013,1.08334,2.32753
2017-12-17,Fiorentina,Genoa,0.990251,0.233872
2017-12-17,Bologna,Juventus,0.254379,0.808262
2017-12-17,Verona,AC Milan,1.50276,1.65958
2017-12-17,Crotone,Chievo,2.22208,0.997525
2017-12-22,Chievo,Bologna,1.36692,1.37236
2017-12-22,Cagliari,Fiorentina,0.218349,1.90004
2017-12-23,Juventus,Roma,2.30701,1.93896
2017-12-23,AC Milan,Atalanta,1.00845,2.00292
2017-12-23,Udinese,Verona,3.52607,0.139542
2017-12-23,SPAL 2013,Torino,1.27858,1.23896
2017-12-23,Sassuolo,Inter,1.05639,1.374
2017-12-23,Napoli,Sampdoria,2.47201,0.941485
2017-12-23,Genoa,Benevento,3.28348,0.861192
2017-12-23,Lazio,Crotone,3.72101,0.484935
2017-12-29,Crotone,Napoli,0.0944813,1.38103
2017-12-30,Verona,Juventus,0.0887547,1.46511
2017-12-30,Inter,Lazio,0.748664,1.10057
2017-12-30,Torino,Genoa,1.00656,0.0657217
2017-12-30,Sampdoria,SPAL 2013,2.56298,0.568105
2017-12-30,Fiorentina,AC Milan,1.9202,0.936294
2017-12-30,Bologna,Udinese,1.16067,1.1276
2017-12-30,Benevento,Chievo,0.992802,0.938785
2017-12-30,Atalanta,Cagliari,2.00238,0.892556
2017-12-30,Roma,Sassuolo,1.67628,1.07428
2018-01-05,Chievo,Udinese,0.497552,0.433504
2018-01-05,Fiorentina,Inter,1.92605,1.70975
2018-01-06,Genoa,Sassuolo,0.700699,0.831444
2018-01-06,Cagliari,Juventus,0.545571,1.48755
2018-01-06,Roma,Atalanta,1.19203,0.808829
2018-01-06,Benevento,Sampdoria,1.64696,1.02149
2018-01-06,SPAL 2013,Lazio,2.23468,2.24817
2018-01-06,Napoli,Verona,2.30418,0.143203
2018-01-06,AC Milan,Crotone,1.96161,0.507195
2018-01-06,Torino,Bologna,2.01768,0.961166
2018-01-21,Atalanta,Napoli,0.439028,1.114
2018-01-21,Bologna,Benevento,2.22876,0.691554
2018-01-21,Lazio,Chievo,1.16224,0.362077
2018-01-21,Verona,Crotone,1.03468,0.827895
2018-01-21,Sampdoria,Fiorentina,2.22125,1.91041
2018-01-21,Udinese,SPAL 2013,0.39374,1.10894
2018-01-21,Sassuolo,Torino,1.4057,0.971251
2018-01-21,Cagliari,AC Milan,0.79774,1.89107
2018-01-21,Inter,Roma,1.52145,0.508088
2018-01-22,Juventus,Genoa,1.40416,0.0896265
2018-01-24,Sampdoria,Roma,1.98069,2.28714
2018-01-24,Lazio,Udinese,1.28935,0.788178
2018-01-28,Sassuolo,Atalanta,0.944538,2.23028
2018-01-28,Torino,Benevento,2.29504,0.241133
2018-01-28,Napoli,Bologna,1.37346,1.09985
2018-01-28,Crotone,Cagliari,1.44376,0.25283
2018-01-28,Fiorentina,Verona,1.33588,2.05696
2018-01-28,SPAL 2013,Inter,1.27704,0.59501
2018-01-28,Chievo,Juventus,0.0518957,1.14852
2018-01-28,AC Milan,Lazio,1.22642,0.518186
2018-01-28,Roma,Sampdoria,2.64554,1.55839
2018-01-28,Genoa,Udinese,1.42125,0.229071
2018-02-03,Sampdoria,Torino,0.300982,1.39071
2018-02-03,Inter,Crotone,0.549538,0.856894
2018-02-04,Cagliari,SPAL 2013,1.66604,0.716004
2018-02-04,Benevento,Napoli,1.06833,2.23408
2018-02-04,Juventus,Sassuolo,2.66331,0.234277
2018-02-04,Bologna,Fiorentina,0.399545,0.841939
2018-02-04,Atalanta,Chievo,2.43411,0.200403
2018-02-04,Verona,Roma,0.352803,1.78563
2018-02-04,Udinese,AC Milan,0.837841,0.815513
2018-02-05,Lazio,Genoa,0.94123,0.82567
2018-02-09,Fiorentina,Juventus,0.847934,0.51105
2018-02-10,SPAL 2013,AC Milan,0.482498,2.74648
2018-02-10,Crotone,Atalanta,0.847102,1.37757
2018-02-10,Napoli,Lazio,2.0372,0.791653
2018-02-11,Torino,Udinese,1.17651,0.559418
2018-02-11,Sassuolo,Cagliari,1.14214,0.191184
2018-02-11,Inter,Bologna,2.40325,0.49514
2018-02-11,Chievo,Genoa,0.278815,0.578237
2018-02-11,Sampdoria,Verona,4.1035,0.374815
2018-02-11,Roma,Benevento,2.51785,0.711119
2018-02-17,Genoa,Inter,1.04779,0.887553
2018-02-17,Udinese,Roma,0.493872,1.48302
2018-02-17,Chievo,Cagliari,0.524853,0.593202
2018-02-18,Torino,Juventus,0.219651,1.72939
2018-02-18,Bologna,Sassuolo,1.05134,2.88094
2018-02-18,Napoli,SPAL 2013,2.05059,0.0688846
2018-02-18,Benevento,Crotone,1.29928,2.14309
